187, 186000, 24402.0, 6543.0, -30810.0, -9692.0, 1, 1, 1;
188, 187000, 16556.0, 16200.0, -32552.0, -12602.0, 1, 1, 1;
189, 188000, 7041.0, 24253.0, -31096.0, -4987.0, 1, 1, 1;
190, 189000, -3167.0, 29961.0, -26593.0, -6572.0, 1, 1, 1;
191, 190000, -13056.0, 32738.0, -19437.0, 2878.0, 1, 1, 1;
192, 191000, -21696.0, 32290.0, -10389.0, 2568.0, 1, 1, 1;
193, 192000, -28234.0, 28699.0, -315.0, 3302.0, 1, 1, 1;
194, 193000, -32035.0, 22309.0, 9797.0, 4036.0, 1, 1, 1;
195, 194000, -32709.0, 13772.0, 18952.0, 4858.0, 1, 1, 1;
196, 195000, -30188.0, 3869.0, 26262.0, 5894.0, 1, 1, 1;
197, 196000, -24722.0, -6420.0, 31022.0, 13711.0, 1, 1, 1;
198, 197000, -16838.0, -16065.0, 32747.0, 7703.0, 1, 1, 1;
199, 198000, -7337.0, -24094.0, 31238.0, 4947.0, 1, 1, 1;
200, 199000, 2869.0, -29735.0, 26690.0, 992.0, 1, 1, 1;
201, 200000, 12764.0, -32550.0, 19555.0, -1107.0, 1, 1, 1;
202, 201000, 21346.0, -32128.0, 10508.0, -7150.0, 1, 1, 1;
203, 202000, 27862.0, -28576.0, 432.0, -8766.0, 1, 1, 1;
204, 203000, 31679.0, -22208.0, -9681.0, -5057.0, 1, 1, 1;
205, 204000, 32384.0, -13642.0, -18835.0, -9241.0, 1, 1, 1;
206, 205000, 29857.0, -3720.0, -26083.0, -10107.0, 1, 1, 1;
207, 206000, 24415.0, 6536.0, -30835.0, -8926.0, 1, 1, 1;
208, 207000, 16560.0, 16168.0, -32564.0, -10192.0, 1, 1, 1;
209, 208000, 7058.0, 24267.0, -31105.0, -6385.0, 1, 1, 1;
210, 209000, -3157.0, 29965.0, -26586.0, -5685.0, 1, 1, 1;
211, 210000, -13051.0, 32755.0, -19451.0, 5363.0, 1, 1, 1;
212, 211000, -21700.0, 32291.0, -10393.0, 5274.0, 1, 1, 1;
213, 212000, -28257.0, 28686.0, -301.0, 4443.0, 1, 1, 1;
214, 213000, -32032.0, 22300.0, 9800.0, 5341.0, 1, 1, 1;
215, 214000, -32692.0, 13744.0, 18970.0, 10008.0, 1, 1, 1;
216, 215000, -30162.0, 3830.0, 26280.0, 6091.0, 1, 1, 1;
217, 216000, -24695.0, -6426.0, 31026.0, 9413.0, 1, 1, 1;
218, 217000, -16844.0, -16087.0, 32739.0, 9902.0, 1, 1, 1;
219, 218000, -7306.0, -24122.0, 31233.0, 9884.0, 1, 1, 1;
220, 219000, 2867.0, -29731.0, 26699.0, -2839.0, 1, 1, 1;
221, 220000, 12768.0, -32521.0, 19555.0, -2004.0, 1, 1, 1;
222, 221000, 21390.0, -32150.0, 10498.0, -5610.0, 1, 1, 1;
223, 222000, 27904.0, -28582.0, 432.0, -4972.0, 1, 1, 1;
224, 223000, 31698.0, -22207.0, -9693.0, -7287.0, 1, 1, 1;
225, 224000, 32378.0, -13636.0, -18822.0, -8844.0, 1, 1, 1;
226, 225000, 29863.0, -3754.0, -26131.0, -3486.0, 1, 1, 1;
227, 226000, 24425.0, 6548.0, -30820.0, -11940.0, 1, 1, 1;
228, 227000, 16563.0, 16182.0, -32557.0, -10849.0, 1, 1, 1;
229, 228000, 7050.0, 24250.0, -31102.0, -3080.0, 1, 1, 1;
230, 229000, -3138.0, 29963.0, -26588.0, -258.0, 1, 1, 1;
231, 230000, -13031.0, 32730.0, -19434.0, 968.0, 1, 1, 1;
232, 231000, -21683.0, 32274.0, -10387.0, 5482.0, 1, 1, 1;
233, 232000, -28225.0, 28678.0, -308.0, 4959.0, 1, 1, 1;
234, 233000, -32030.0, 22295.0, 9787.0, 2682.0, 1, 1, 1;
235, 234000, -32698.0, 13741.0, 18949.0, 7817.0, 1, 1, 1;
236, 235000, -30175.0, 3832.0, 26264.0, 6052.0, 1, 1, 1;
237, 236000, -24691.0, -6433.0, 31010.0, 12590.0, 1, 1, 1;
238, 237000, -16841.0, -16082.0, 32718.0, 7682.0, 1, 1, 1;
239, 238000, -7323.0, -24125.0, 31221.0, 9104.0, 1, 1, 1;
240, 239000, 2886.0, -29756.0, 26679.0, -844.0, 1, 1, 1;
241, 240000, 12758.0, -32545.0, 19539.0, 921.0, 1, 1, 1;
242, 241000, 21379.0, -32135.0, 10497.0, -11294.0, 1, 1, 1;
243, 242000, 27883.0, -28586.0, 426.0, -4629.0, 1, 1, 1;
244, 243000, 31677.0, -22197.0, -9695.0, -2390.0, 1, 1, 1;
245, 244000, 32372.0, -13639.0, -18842.0, -7569.0, 1, 1, 1;
246, 245000, 29883.0, -3738.0, -26144.0, -7912.0, 1, 1, 1;
247, 246000, 24420.0, 6550.0, -30843.0, -13595.0, 1, 1, 1;
248, 247000, 16565.0, 16178.0, -32579.0, -11565.0, 1, 1, 1;
249, 248000, 7056.0, 24249.0, -31119.0, -6119.0, 1, 1, 1;
250, 249000, -3140.0, 29980.0, -26595.0, -898.0, 1, 1, 1;
251, 250000, -13052.0, 32716.0, -19445.0, 1758.0, 1, 1, 1;
252, 251000, -21686.0, 32267.0, -10393.0, 4392.0, 1, 1, 1;
253, 252000, -28218.0, 28689.0, -304.0, 2255.0, 1, 1, 1;
254, 253000, -32014.0, 22303.0, 9803.0, 4199.0, 1, 1, 1;
255, 254000, -32689.0, 13747.0, 18940.0, 7356.0, 1, 1, 1;
256, 255000, -30152.0, 3834.0, 26268.0, 6202.0, 1, 1, 1;
257, 256000, -24693.0, -6440.0, 31019.0, 8769.0, 1, 1, 1;
258, 257000, -16823.0, -16079.0, 32722.0, 8157.0, 1, 1, 1;
259, 258000, -7320.0, -24126.0, 31212.0, 8442.0, 1, 1, 1;
260, 259000, 2901.0, -29775.0, 26671.0, -1162.0, 1, 1, 1;
261, 260000, 12771.0, -32534.0, 19538.0, -273.0, 1, 1, 1;
262, 261000, 21376.0, -32157.0, 10479.0, -7448.0, 1, 1, 1;
263, 262000, 27898.0, -28595.0, 390.0, 505.0, 1, 1, 1;
264, 263000, 31701.0, -22205.0, -9688.0, -8047.0, 1, 1, 1;
265, 264000, 32368.0, -13649.0, -18845.0, -8043.0, 1, 1, 1;
266, 265000, 29866.0, -3739.0, -26136.0, -7744.0, 1, 1, 1;
267, 266000, 24432.0, 6537.0, -30844.0, -8005.0, 1, 1, 1;
268, 267000, 16575.0, 16189.0, -32574.0, -7939.0, 1, 1, 1;
269, 268000, 7079.0, 24251.0, -31104.0, -5281.0, 1, 1, 1;
270, 269000, -3132.0, 29962.0, -26601.0, -2234.0, 1, 1, 1;
271, 270000, -13034.0, 32722.0, -19453.0, 1241.0, 1, 1, 1;
272, 271000, -21669.0, 32262.0, -10389.0, 7171.0, 1, 1, 1;
273, 272000, -28208.0, 28680.0, -311.0, 4721.0, 1, 1, 1;
274, 273000, -32007.0, 22292.0, 9787.0, 5388.0, 1, 1, 1;
275, 274000, -32683.0, 13722.0, 18948.0, 5711.0, 1, 1, 1;
276, 275000, -30133.0, 3813.0, 26263.0, 6005.0, 1, 1, 1;
277, 276000, -24677.0, -6452.0, 31007.0, 7908.0, 1, 1, 1;
278, 277000, -16819.0, -16090.0, 32728.0, 13595.0, 1, 1, 1;
279, 278000, -7298.0, -24131.0, 31225.0, 3143.0, 1, 1, 1;
280, 279000, 2911.0, -29767.0, 26685.0, 431.0, 1, 1, 1;
281, 280000, 12800.0, -32551.0, 19533.0, -2788.0, 1, 1, 1;
282, 281000, 21398.0, -32149.0, 10473.0, -2973.0, 1, 1, 1;
283, 282000, 27926.0, -28607.0, 393.0, -4706.0, 1, 1, 1;
284, 283000, 31702.0, -22200.0, -9697.0, -9020.0, 1, 1, 1;
285, 284000, 32396.0, -13636.0, -18854.0, -3484.0, 1, 1, 1;
286, 285000, 29894.0, -3733.0, -26144.0, -9679.0, 1, 1, 1;
287, 286000, 24443.0, 6527.0, -30853.0, -9789.0, 1, 1, 1;
288, 287000, 16575.0, 16174.0, -32588.0, -8781.0, 1, 1, 1;
289, 288000, 7061.0, 24246.0, -31130.0, -4165.0, 1, 1, 1;
290, 289000, -3133.0, 29970.0, -26593.0, -3155.0, 1, 1, 1;
291, 290000, -13030.0, 32709.0, -19436.0, -293.0, 1, 1, 1;
292, 291000, -21671.0, 32263.0, -10395.0, 8137.0, 1, 1, 1;
293, 292000, -28223.0, 28683.0, -310.0, 5929.0, 1, 1, 1;
294, 293000, -31999.0, 22280.0, 9783.0, 6084.0, 1, 1, 1;
295, 294000, -32664.0, 13728.0, 18951.0, 5137.0, 1, 1, 1;
296, 295000, -30146.0, 3807.0, 26247.0, 10401.0, 1, 1, 1;
297, 296000, -24661.0, -6451.0, 31025.0, 10121.0, 1, 1, 1;
298, 297000, -16808.0, -16101.0, 32719.0, 11053.0, 1, 1, 1;
299, 298000, -7270.0, -24142.0, 31228.0, 7586.0, 1, 1, 1;
300, 299000, 2899.0, -29765.0, 26692.0, 3065.0, 1, 1, 1;
301, 300000, 12824.0, -32547.0, 19537.0, -5997.0, 1, 1, 1;
302, 301000, 21447.0, -32162.0, 10479.0, -5710.0, 1, 1, 1;
303, 302000, 27926.0, -28590.0, 379.0, -5203.0, 1, 1, 1;
304, 303000, 31720.0, -22215.0, -9708.0, -7236.0, 1, 1, 1;
305, 304000, 32406.0, -13640.0, -18849.0, -5907.0, 1, 1, 1;
306, 305000, 29892.0, -3737.0, -26128.0, -6390.0, 1, 1, 1;
307, 306000, 24426.0, 6542.0, -30845.0, -6807.0, 1, 1, 1;
308, 307000, 16579.0, 16169.0, -32571.0, -16308.0, 1, 1, 1;
309, 308000, 7070.0, 24268.0, -31100.0, -3491.0, 1, 1, 1;
310, 309000, -3141.0, 29946.0, -26595.0, -694.0, 1, 1, 1;
311, 310000, -13032.0, 32731.0, -19449.0, 2422.0, 1, 1, 1;
312, 311000, -21667.0, 32257.0, -10379.0, 1502.0, 1, 1, 1;
313, 312000, -28223.0, 28651.0, -301.0, 4872.0, 1, 1, 1;
314, 313000, -32004.0, 22270.0, 9785.0, 6316.0, 1, 1, 1;
315, 314000, -32669.0, 13728.0, 18944.0, 9887.0, 1, 1, 1;
316, 315000, -30114.0, 3796.0, 26276.0, 4437.0, 1, 1, 1;
317, 316000, -24669.0, -6454.0, 31006.0, 14764.0, 1, 1, 1;
318, 317000, -16791.0, -16097.0, 32713.0, 7766.0, 1, 1, 1;
319, 318000, -7286.0, -24145.0, 31226.0, 7225.0, 1, 1, 1;
320, 319000, 2910.0, -29786.0, 26678.0, 654.0, 1, 1, 1;
321, 320000, 12801.0, -32547.0, 19531.0, -1283.0, 1, 1, 1;
322, 321000, 21420.0, -32147.0, 10472.0, -4981.0, 1, 1, 1;
323, 322000, 27918.0, -28609.0, 395.0, -7114.0, 1, 1, 1;
324, 323000, 31706.0, -22210.0, -9713.0, -4834.0, 1, 1, 1;
325, 324000, 32383.0, -13652.0, -18878.0, -4188.0, 1, 1, 1;
326, 325000, 29892.0, -3728.0, -26147.0, -7448.0, 1, 1, 1;
327, 326000, 24439.0, 6531.0, -30839.0, -12204.0, 1, 1, 1;
328, 327000, 16577.0, 16179.0, -32591.0, -10071.0, 1, 1, 1;
329, 328000, 7053.0, 24250.0, -31138.0, -3142.0, 1, 1, 1;
330, 329000, -3128.0, 29932.0, -26585.0, -4802.0, 1, 1, 1;
331, 330000, -13025.0, 32716.0, -19450.0, 1678.0, 1, 1, 1;
332, 331000, -21679.0, 32237.0, -10389.0, 7321.0, 1, 1, 1;
333, 332000, -28199.0, 28682.0, -306.0, 2676.0, 1, 1, 1;
334, 333000, -31997.0, 22286.0, 9800.0, 2958.0, 1, 1, 1;
335, 334000, -32650.0, 13720.0, 18957.0, 9569.0, 1, 1, 1;
336, 335000, -30115.0, 3797.0, 26257.0, 3718.0, 1, 1, 1;
337, 336000, -24650.0, -6490.0, 31022.0, 10881.0, 1, 1, 1;
338, 337000, -16810.0, -16121.0, 32718.0, 8316.0, 1, 1, 1;
339, 338000, -7273.0, -24162.0, 31210.0, 8245.0, 1, 1, 1;
340, 339000, 2919.0, -29786.0, 26673.0, -2270.0, 1, 1, 1;
341, 340000, 12828.0, -32551.0, 19538.0, -288.0, 1, 1, 1;
342, 341000, 21461.0, -32156.0, 10478.0, -8051.0, 1, 1, 1;
343, 342000, 27940.0, -28595.0, 373.0, -7580.0, 1, 1, 1;
344, 343000, 31749.0, -22203.0, -9722.0, -6182.0, 1, 1, 1;
345, 344000, 32409.0, -13656.0, -18852.0, -7847.0, 1, 1, 1;
346, 345000, 29887.0, -3724.0, -26139.0, -6507.0, 1, 1, 1;
347, 346000, 24439.0, 6541.0, -30857.0, -11955.0, 1, 1, 1;
348, 347000, 16578.0, 16192.0, -32583.0, -11674.0, 1, 1, 1;
349, 348000, 7080.0, 24237.0, -31116.0, -5850.0, 1, 1, 1;
350, 349000, -3106.0, 29960.0, -26586.0, -3834.0, 1, 1, 1;
351, 350000, -13026.0, 32694.0, -19448.0, 3606.0, 1, 1, 1;
352, 351000, -21660.0, 32242.0, -10383.0, 4504.0, 1, 1, 1;
